family,name,kind,source_name,source_edition,source_ref,source_status,source_verified,h_mm,b_mm,tw_mm,tf_mm,t_mm,r_mm,r2_mm,mass_kg_m,A_mm2,Aeff_mm2,Iy_mm4,Iz_mm4,Ix_mm4,It_mm4,Iw_mm6,Wel_y_mm3,Wpl_y_mm3,Weff_y_mm3,Wel_z_mm3,Wpl_z_mm3,Weff_z_mm3,Avz_mm2,Avy_mm2,h_mm__status,h_mm__source_field,h_mm__derivation,b_mm__status,b_mm__source_field,b_mm__derivation,tw_mm__status,tw_mm__source_field,tw_mm__derivation,tf_mm__status,tf_mm__source_field,tf_mm__derivation,t_mm__status,t_mm__source_field,t_mm__derivation,r_mm__status,r_mm__source_field,r_mm__derivation,r2_mm__status,r2_mm__source_field,r2_mm__derivation,mass_kg_m__status,mass_kg_m__source_field,mass_kg_m__derivation,A_mm2__status,A_mm2__source_field,A_mm2__derivation,Aeff_mm2__status,Aeff_mm2__source_field,Aeff_mm2__derivation,Iy_mm4__status,Iy_mm4__source_field,Iy_mm4__derivation,Iz_mm4__status,Iz_mm4__source_field,Iz_mm4__derivation,Ix_mm4__status,Ix_mm4__source_field,Ix_mm4__derivation,It_mm4__status,It_mm4__source_field,It_mm4__derivation,Iw_mm6__status,Iw_mm6__source_field,Iw_mm6__derivation,Wel_y_mm3__status,Wel_y_mm3__source_field,Wel_y_mm3__derivation,Wpl_y_mm3__status,Wpl_y_mm3__source_field,Wpl_y_mm3__derivation,Weff_y_mm3__status,Weff_y_mm3__source_field,Weff_y_mm3__derivation,Wel_z_mm3__status,Wel_z_mm3__source_field,Wel_z_mm3__derivation,Wpl_z_mm3__status,Wpl_z_mm3__source_field,Wpl_z_mm3__derivation,Weff_z_mm3__status,Weff_z_mm3__source_field,Weff_z_mm3__derivation,Avz_mm2__status,Avz_mm2__source_field,Avz_mm2__derivation,Avy_mm2__status,Avy_mm2__source_field,Avy_mm2__derivation
IPE,IPE A 140,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,137.4,73,3.8,5.6,5.6,7,,10.5,1337.579618,1337.579618,4348000,364200,,13380,1576000000,63290,71590,63290,9978.082192,15376.782,9978.082192,621.3,858.019618,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE 140,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,140,73,4.7,6.9,6.9,7,,12.9,1643.312102,1643.312102,5412000,449100,,23990,1981000000,77310,88340,77310,12304.109589,19081.9895,12304.109589,764.2,1050.172102,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE AA 160,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,156.4,82,4,5.6,5.6,9,,12.3,1566.878981,1566.878981,6590000,516600,,17490,2925000000,84280,95230,84280,12600,19408,12600,773.5,986.078981,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE A 160,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,157,82,4,5.9,5.9,9,,12.7,1617.834395,1617.834395,6892000,544200,,19340,3094000000,87800,99090,87800,13273.170732,20416.6,13273.170732,780.1,1037.034395,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE 160,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,160,82,5,7.4,7.4,9,,15.8,2012.738854,2012.738854,8692000,683100,,35400,3958000000,108600,123800,108600,16660.97561,25786.3,16660.97561,965.7,1286.738854,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE AA 180,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,176.4,91,4.3,6.2,6.2,9,,14.9,1898.089172,1898.089172,10200000,781100,,24310,5639000000,115600,130500,115600,17167.032967,26429.19,17167.032967,912.9,1192.889172,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE A 180,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,177,91,4.3,6.5,6.5,9,,15.4,1961.783439,1961.783439,10620000,818800,,26730,5933000000,120000,135300,120000,17995.604396,27671.34,17995.604396,919.6,1256.583439,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE 180,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,180,91,5.3,8,8,9,,18.8,2394.904459,2394.904459,13160000,1008000,,47260,7431000000,146300,166400,146300,22153.846154,34275.69,22153.846154,1125,1525.704459,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE O 180,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,182,92,6,9,9,9,,21.3,2713.375796,2713.375796,15050000,1172000,,66470,8739000000,165400,189100,165400,25478.26087,39564,25478.26087,1269,1729.375796,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE AA 200,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,196.4,100,4.5,6.7,6.7,12,,18,2292.993631,2292.993631,15330000,1121000,,38080,10040000000,156100,175700,156100,22420,34426.4375,22420,1138,1469.493631,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE A 200,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,197,100,4.5,7,7,12,,18.4,2343.949045,2343.949045,15910000,1171000,,41350,10520000000,161500,181600,161500,23420,35926.4375,23420,1146,1520.449045,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE 200,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,200,100,5.6,8.5,8.5,12,,22.4,2853.503185,2853.503185,19430000,1423000,,69150,12980000000,194300,220600,194300,28460,43934.72,28460,1400,1828.703185,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE O 200,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,202,102,6.2,9.5,9.5,12,,25.1,3197.452229,3197.452229,22110000,1688000,,93570,15560000000,218900,249400,218900,33098.039216,51177.63,33098.039216,1545,2062.852229,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE AA 220,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,216.4,110,4.7,7.4,7.4,12,,21.2,2700.636943,2700.636943,22180000,1647000,,50560,17920000000,205000,230000,205000,29945.454545,45883.336,29945.454545,1283,1753.116943,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
IPE,IPE A 220,open_i_or_h,ArcelorMittal Sections and Merchant Bars Sales Programme,V2026-1,https://sections.arcelormittal.com/repo/Sections/Sections%20and%20Merchant%20Bars-ArcelorMittal_V2026-1.xlsx,verified_published_table,true,217,110,5,7.7,7.7,12,,22.2,2828.025478,2828.025478,23160000,1714000,,56790,18700000000,213500,240200,213500,31163.636364,47845,31163.636364,1354,1820.025478,existing_table_value,h_mm,,existing_table_value,b_mm,,existing_table_value,tw_mm,,existing_table_value,tf_mm,,existing_table_value,tf_mm,,existing_table_value,r_mm,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,mass_kg_m,,derived_from_same_source_geometry,same_row_verified_source_geometry,A = mass_kg_m / 7850 * 1e6,derived_from_same_source_geometry,same_row_verified_source_geometry,Aeff = A when no effective area is tabulated,existing_table_value,Iy_mm4,,existing_table_value,Iz_mm4,,derived_from_same_source_geometry,same_row_verified_source_geometry,,existing_table_value,It_mm4,,existing_table_value,Iw_mm6,,existing_table_value,Wel_y_mm3,,existing_table_value,Wpl_y_mm3,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,y = Wel,y when no effective strong-axis value is tabulated",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wel,z = Iz / (b / 2)",derived_from_same_source_geometry,same_row_verified_source_geometry,"Wpl,z = b^2*tf/2 + tw^2*(h - 2tf)/4",derived_from_same_source_geometry,same_row_verified_source_geometry,"Weff,z = Wel,z when no effective weak-axis value is tabulated",existing_table_value,Avz_mm2,,derived_from_same_source_geometry,same_row_verified_source_geometry,"Av,y = A - tw*(h - 2tf)"
